pubchem_cid	concept_id	concept_name	total_labels	type	n_labels	percent_labels	occurs_min	occurs_max	occurs_mean	occurs_mode	occurs_sd	occurs_iqr
441199	C0032285	pneumonia	15	indication	15	1	2	2	2	2	0	0
5819	C0013537	eclampsia	113	indication	1	0.00884955752212389	1	1	1	1		0
47811	C0677850	adjunctive treatment	4	indication	4	1	1	1	1	1	0	0
3702	C0085580	essential hypertension	10	indication	4	0.4	1	1	1	1	0	0
54454	C0342881	homozygous familial hypercholesterolemia	84	indication	84	1	1	1	1	1	0	0
3702	C0032914	toxemia of pregnancy	10	indication	5	0.5	1	1	1	1	0	0
2578	C0004114	astrocytoma	6	indication	2	0.333333333333333	1	1	1	1	0	0
5362118	C0262428	collagen vascular disease	94	indication	57	0.606382978723404	1	1	1	1	0	0
2130	C0242656	progression	22	indication	18	0.818181818181818	1	1	1	1	0	0
2662	C0184567	acute pain	30	indication	19	0.633333333333333	1	1	1	1	0	0
5865	C0029408	osteoarthritis	43	indication	43	1	1	1	1	1	0	0
2094	C0027013	myeloid metaplasia	27	indication	3	0.111111111111111	1	1	1	1	0	0
5878	C0678222	breast carcinoma	10	indication	2	0.2	1	1	1	1	0	0
5743	C0003872	psoriatic arthritis	29	indication	20	0.689655172413793	1	1	1	1	0	0
216237	C0023890	cirrhosis	1	indication	1	1	1	1	1	1		0
93860	C0334634	Mantle Cell Lymphoma	12	indication	5	0.416666666666667	1	2	1.6	2	0.547722557505166	1
5311489	C0041582	ulcer	1	indication	1	1	1	1	1	1		0
59768	C0039231	tachycardia	8	indication	8	1	1	3	2.5	3	0.925820099772551	0.5
36811	C1306577	death	9	indication	3	0.333333333333333	1	1	1	1	0	0
2720	C0027726	nephrotic syndrome	8	indication	8	1	1	1	1	1	0	0
5090	C0149875	primary dysmenorrhea	7	indication	7	1	1	1	1	1	0	0
119607	C0029408	osteoarthritis	5	indication	5	1	1	1	1	1	0	0
5479537	C0034186	pyelonephritis	13	indication	13	1	1	1	1	1	0	0
43672	C0042029	urinary tract infection	6	indication	6	1	1	1	1	1	0	0
41693	C0030193	pain	5	indication	1	0.2	1	1	1	1		0
31307	C0271738	secondary adrenocortical insufficiency	62	indication	6	0.0967741935483871	1	1	1	1	0	0
5280453	C0016063	osteitis fibrosa	15	indication	4	0.266666666666667	1	1	1	1	0	0
2764	C0023418	leukemia	159	indication	1	0.00628930817610063	1	1	1	1		0
4932	C0750197	sustained ventricular tachycardia	13	indication	12	0.923076923076923	1	1	1	1	0	0
24836902	C0007894	tapeworm	3	indication	1	0.333333333333333	1	1	1	1		0
5280972	C0009450	infectious	1	indication	1	1	1	1	1	1		0
5815	C0016382	flushing	15	indication	7	0.466666666666667	1	1	1	1	0	0
1983	C0009443	common cold	8	indication	6	0.75	1	1	1	1	0	0
64147	C0030286	Pancreas	6	indication	4	0.666666666666667	1	2	1.25	1	0.5	0.25
4616	C0001969	drunk	4	indication	4	1	1	1	1	1	0	0
54746	C0008924	cleft lip	8	indication	2	0.25	1	1	1	1	0	0
5481173	C2242472	Bone infections	16	indication	3	0.1875	1	1	1	1	0	0
3779	C0018802	congestive heart failure	3	indication	2	0.666666666666667	1	1	1	1	0	0
14969	C0038160	staphylococcal infections	23	indication	20	0.869565217391304	1	1	1	1	0	0
5770	C0085580	essential hypertension	1	indication	1	1	1	1	1	1		0
5281011	C0029291	Psittacosis	38	indication	18	0.473684210526316	1	2	1.88888888888889	2	0.323380833381777	0
68740	C0007097	carcinoma	16	indication	1	0.0625	1	1	1	1		0
36462	C0149925	small cell lung cancer	3	indication	1	0.333333333333333	2	2	2	2		0
4114	C0033860	psoriasis	5	indication	2	0.4	1	1	1	1	0	0
5479537	C0338237	antibiotic treatment	13	indication	4	0.307692307692308	1	1	1	1	0	0
4510	C0852949	artery disease	40	indication	31	0.775	1	1	1	1	0	0
6037	C0205707	sprue	16	indication	15	0.9375	1	1	1	1	0	0
5071	C0015967	fever	6	indication	6	1	1	1	1	1	0	0
4946	C0149931	migraine	46	indication	31	0.673913043478261	3	3	3	3	0	0
60961	C0004239	atrial flutter	14	indication	14	1	1	1	1	1	0	0
5479529	C0032285	pneumonia	34	indication	34	1	1	2	1.44117647058824	1	0.503994737261378	1
5754	C0042167	posterior uveitis	67	indication	8	0.119402985074627	1	1	1	1	0	0
5426	C0042487	venous thrombosis	14	indication	2	0.142857142857143	1	1	1	1	0	0
47964	C0149725	Lower Respiratory Tract Infections	15	indication	1	0.0666666666666667	1	1	1	1		0
5743	C1704321	idiopathic nephrotic syndrome	29	indication	5	0.172413793103448	1	1	1	1	0	0
937	C0242656	progression	14	indication	3	0.214285714285714	1	1	1	1	0	0
5904	C0596601	gas	8	indication	2	0.25	1	1	1	1	0	0
5481173	C0149725	Lower Respiratory Tract Infections	16	indication	11	0.6875	1	2	1.09090909090909	1	0.301511344577764	0
451668	C0002871	anemia	2	indication	2	1	1	1	1	1	0	0
978	C1579838	sore mouth	5	indication	5	1	1	1	1	1	0	0
4946	C0857121	hypertensive	46	indication	31	0.673913043478261	1	1	1	1	0	0
2140	C0022346	jaundice	15	indication	1	0.0666666666666667	1	1	1	1		0
36462	C0262584	Small Cell Carcinoma	3	indication	1	0.333333333333333	2	2	2	2		0
5280972	C0009770	Inclusion conjunctivitis	1	indication	1	1	1	1	1	1		0
5546	C0032914	toxemia of pregnancy	1	indication	1	1	1	1	1	1		0
8271	C0233494	tension	2	indication	2	1	1	1	1	1	0	0
6013	C0241357	testosterone decreased	42	indication	8	0.19047619047619	1	1	1	1	0	0
27447	C0032285	pneumonia	41	indication	41	1	1	1	1	1	0	0
60953	C0007102	colon cancer	10	indication	4	0.4	1	2	1.5	2	0.577350269189626	1
131535	C0877248	adverse events	16	indication	14	0.875	1	1	1	1	0	0
5291	C0001807	aggressive	27	indication	4	0.148148148148148	1	1	1	1	0	0
439260	C0027051	myocardial infarction	4	indication	4	1	1	1	1	1	0	0
3672	C0001792	geriatric	104	indication	9	0.0865384615384615	1	1	1	1	0	0
60834	C0038663	suicide attempt	21	indication	19	0.904761904761905	1	1	1	1	0	0
5743	C0857305	thrombocytopenic purpura	29	indication	20	0.689655172413793	1	1	1	1	0	0
460612	C1140680	ovarian cancer	7	indication	1	0.142857142857143	1	1	1	1		0
2803	C0344307	analgesia	54	indication	7	0.12962962962963	1	1	1	1	0	0
5484727	C0001824	agranulocytosis	9	indication	5	0.555555555555556	1	1	1	1	0	0
60749	C0006826	cancer	28	indication	28	1	1	2	1.60714285714286	2	0.497347461393438	1
4212	C1384494	metastatic carcinoma	7	indication	2	0.285714285714286	1	1	1	1	0	0
2726	C0033975	psychosis	9	indication	5	0.555555555555556	1	1	1	1	0	0
146570	C0037317	sleep disturbances	16	indication	12	0.75	1	1	1	1	0	0
5320	C0702166	acne	20	indication	7	0.35	1	1	1	1	0	0
5288826	C0019080	hemorrhage	97	indication	1	0.0103092783505155	1	1	1	1		0
3957	C0152227	watery eyes	5	indication	1	0.2	1	1	1	1		0
5460135	C0016412	folate deficiency	6	indication	5	0.833333333333333	1	1	1	1	0	0
5381	C0037286	skin neoplasm	9	indication	1	0.111111111111111	1	1	1	1		0
4201	C0002170	alopecia	9	indication	1	0.111111111111111	2	2	2	2		0
2520	C0003811	arrhythmia	42	indication	11	0.261904761904762	1	1	1	1	0	0
4723	C0751265	learning disability	2	indication	2	1	1	1	1	1	0	0
74989	C1699848	cessation of therapy	2	indication	2	1	1	1	1	1	0	0
446157	C0010068	coronary heart disease	16	indication	11	0.6875	1	1	1	1	0	0
3957	C0263338	chronic urticaria	5	indication	4	0.8	1	1	1	1	0	0
31307	C1621895	adrenal hyperplasia	62	indication	6	0.0967741935483871	1	1	1	1	0	0
3034010	C0020459	increased insulin	8	indication	1	0.125	1	1	1	1		0
150610	C0341697	renal impairment	12	indication	1	0.0833333333333333	1	1	1	1		0
5281011	C0029877	otitis	38	indication	6	0.157894736842105	1	1	1	1	0	0
4634	C0150045	urge urinary incontinence	45	indication	45	1	1	1	1	1	0	0
2973	C0001122	acidosis	5	indication	4	0.8	1	1	1	1	0	0
2802	C0008301	choking	34	indication	23	0.676470588235294	1	1	1	1	0	0
149096	C0026936	Mycoplasma	59	indication	49	0.830508474576271	1	1	1	1	0	0
3161	C0013370	intestinal amebiasis	34	indication	30	0.882352941176471	1	1	1	1	0	0
14969	C0038157	staphylococcal enterocolitis	23	indication	17	0.739130434782609	1	1	1	1	0	0
441129	C0559546	ADVERSE REACTIONS	10	indication	8	0.8	1	1	1	1	0	0
441383	C0006840	moniliasis	19	indication	19	1	1	3	2	2	0.333333333333333	0
5311051	C0406317	plaque psoriasis	36	indication	7	0.194444444444444	1	1	1	1	0	0
564	C0080276	Urogenital Disorders	8	indication	8	1	1	1	1	1	0	0
5656	C1961839	fear	97	indication	46	0.474226804123711	1	2	1.26086956521739	1	0.443961089821352	0.75
2764	C0280100	solid tumors	159	indication	1	0.00628930817610063	1	1	1	1		0
5212	C0009782	connective tissue disorders	16	indication	2	0.125	1	1	1	1	0	0
4763	C0009951	convulsions	4	indication	1	0.25	1	1	1	1		0
4449	C0038663	suicide attempt	4	indication	3	0.75	1	1	1	1	0	0
468595	C0004030	aspergillosis	2	indication	1	0.5	1	1	1	1		0
71329	C0016385	flutter	2	indication	2	1	2	2	2	2	0	0
5593	C0235238	cycloplegia	4	indication	4	1	1	1	1	1	0	0
3463	C0011849	diabetes	37	indication	27	0.72972972972973	2	2	2	2	0	0
444013	C0027651	tumor	6	indication	1	0.166666666666667	1	1	1	1		0
26924	C0032226	pleural	3	indication	3	1	1	1	1	1	0	0
5472	C0018939	Hematologic Disorders	4	indication	4	1	1	1	1	1	0	0
3961	C0149721	Left Ventricular Hypertrophy	41	indication	36	0.878048780487805	1	2	1.88888888888889	2	0.318727629155838	0
4927	C0009763	conjunctivitis	55	indication	38	0.690909090909091	1	1	1	1	0	0
5426	C0027947	neutropenia	14	indication	6	0.428571428571429	2	2	2	2	0	0
163091	C0338831	manic	2	indication	2	1	1	1	1	1	0	0
439693	C0040034	thrombocytopenia	1	indication	1	1	1	1	1	1		0
56338	C0040188	tics	11	indication	1	0.0909090909090909	1	1	1	1		0
271	C0035078	renal failure	18	indication	7	0.388888888888889	1	1	1	1	0	0
29029	C1692886	septic arthritis	85	indication	1	0.0117647058823529	1	1	1	1		0
9690109	C2748060	hypopnea syndrome	1	indication	1	1	1	1	1	1		0
5755	C0014236	ophthalmia	30	indication	20	0.666666666666667	1	1	1	1	0	0
5865	C0026946	fungal infection	43	indication	39	0.906976744186046	1	1	1	1	0	0
5743	C0026948	Mycosis fungoides	29	indication	20	0.689655172413793	1	1	1	1	0	0
4913	C0030587	Pat	5	indication	3	0.6	1	1	1	1	0	0
5920	C0009421	coma	10	indication	2	0.2	1	1	1	1	0	0
5878	C0030193	pain	10	indication	7	0.7	1	1	1	1	0	0
3476	C0011860	type 2 diabetes	42	indication	42	1	1	2	1.45238095238095	1	0.503760538950749	1
33613	C0033377	ptosis	56	indication	6	0.107142857142857	1	1	1	1	0	0
3086257	C0242379	lung cancer	3	indication	3	1	1	1	1	1	0	0
71616	C0852859	blood cultures negative	30	indication	9	0.3	1	1	1	1	0	0
6602291	C0877445	candidemia	4	indication	1	0.25	1	1	1	1		0
16230	C0018801	heart failure	6	indication	5	0.833333333333333	1	1	1	1	0	0
33624	C0021308	infarction	37	indication	2	0.0540540540540541	2	2	2	2	0	0
3001055	C0038354	stomach	54	indication	2	0.037037037037037	1	1	1	1	0	0
71384	C0878544	cardiomyopathy	6	indication	4	0.666666666666667	1	1	1	1	0	0
5742673	C0025289	meningitis	10	indication	8	0.8	1	1	1	1	0	0
5388961	C0262428	collagen vascular disease	56	indication	10	0.178571428571429	1	1	1	1	0	0
47641	C0040252	tinea corporis	4	indication	4	1	1	1	1	1	0	0
71616	C0153252	systemic Candida	30	indication	4	0.133333333333333	1	1	1	1	0	0
14791	C0009806	constipation	1	indication	1	1	1	1	1	1		0
5487301	C0022107	irritability	9	indication	9	1	1	1	1	1	0	0
5035	C0279563	LCIS	4	indication	3	0.75	2	2	2	2	0	0
83898	C0043352	dry mouth	5	indication	5	1	1	1	1	1	0	0
3672	C0040460	toothache	104	indication	31	0.298076923076923	1	3	1.67741935483871	2	0.599282725386137	1
4673	C0302313	Osteolytic Lesions	30	indication	19	0.633333333333333	1	2	1.94736842105263	2	0.229415733870562	0
5215	C0009763	conjunctivitis	1	indication	1	1	1	1	1	1		0
64142	C0221423	sickness	18	indication	15	0.833333333333333	1	1	1	1	0	0
9815560	C0004238	atrial fibrillation	3	indication	3	1	1	1	1	1	0	0
3724	C0030286	Pancreas	5	indication	2	0.4	1	1	1	1	0	0
6509979	C0011615	atopic dermatitis	9	indication	9	1	1	1	1	1	0	0
62819	C2015861	multiple births	1	indication	1	1	1	1	1	1		0
25078009	C1621895	adrenal hyperplasia	2	indication	1	0.5	1	1	1	1		0
4112	C0008497	choriocarcinoma	3	indication	3	1	1	1	1	1	0	0
150311	C0151691	low HDL	22	indication	15	0.681818181818182	2	2	2	2	0	0
65492	C0006826	cancer	5	indication	3	0.6	1	1	1	1	0	0
3440	C0001792	geriatric	41	indication	4	0.0975609756097561	1	1	1	1	0	0
5755	C0857305	thrombocytopenic purpura	30	indication	20	0.666666666666667	1	1	1	1	0	0
3657	C0029928	ovary	10	indication	7	0.7	1	1	1	1	0	0
2955	C0023343	leprosy	6	indication	3	0.5	2	2	2	2	0	0
5215	C0034186	pyelonephritis	1	indication	1	1	1	1	1	1		0
4829	C0042963	vomiting	43	indication	1	0.0232558139534884	1	1	1	1		0
20585	C0006277	bronchitis	1	indication	1	1	1	1	1	1		0
3156	C0028778	obstruction	3	indication	3	1	1	1	1	1	0	0
37542	C0016059	fibrosis	37	indication	11	0.297297297297297	1	1	1	1	0	0
6918438	C0021311	infection	1	indication	1	1	1	1	1	1		0
4932	C0018799	heart disease	13	indication	13	1	1	1	1	1	0	0
2244	C0035435	rheumatism	16	indication	8	0.5	1	1	1	1	0	0
3696	C0014394	enuresis	16	indication	10	0.625	2	2	2	2	0	0
6741	C0036830	serum sickness	39	indication	38	0.974358974358974	1	1	1	1	0	0
9782	C0030807	pemphigus	35	indication	3	0.0857142857142857	1	1	1	1	0	0
25078009	C0034013	precocious puberty	2	indication	1	0.5	1	1	1	1		0
222786	C0020437	hypercalcemia	2	indication	2	1	1	1	1	1	0	0
5288783	C0033860	psoriasis	6	indication	6	1	1	1	1	1	0	0
8378	C0085584	encephalopathy	5	indication	5	1	1	1	1	1	0	0
84029	C0032285	pneumonia	40	indication	39	0.975	1	3	2.12820512820513	2	0.469012803073321	0
2720	C0006705	disorders of calcium metabolism	8	indication	2	0.25	1	1	1	1	0	0
5815	C0018790	arrest	15	indication	8	0.533333333333333	2	2	2	2	0	0
2244	C0002965	unstable angina	16	indication	16	1	1	1	1	1	0	0
3724	C0031542	phlebitis	5	indication	2	0.4	1	1	1	1	0	0
154417	C0266836	infant colic	23	indication	6	0.260869565217391	1	1	1	1	0	0
4829	C0022346	jaundice	43	indication	1	0.0232558139534884	1	1	1	1		0
4064	C0003469	Anxiety Disorder	5	indication	4	0.8	1	1	1	1	0	0
5743	C0339505	branch retinal vein occlusion	29	indication	1	0.0344827586206897	1	1	1	1		0
383413	C0243026	sepsis	20	indication	11	0.55	1	1	1	1	0	0
6883	C0852949	artery disease	4	indication	4	1	1	1	1	1	0	0
126941	C0003873	rheumatoid arthritis	11	indication	10	0.909090909090909	1	2	1.7	2	0.483045891539648	0.75
60852	C0029458	postmenopausal osteoporosis	10	indication	10	1	1	3	1.6	1	0.843274042711568	1
5288826	C0023212	left heart failure	97	indication	1	0.0103092783505155	1	1	1	1		0
3767	C0009450	infectious	18	indication	17	0.944444444444444	1	1	1	1	0	0
5754	C0026769	multiple sclerosis	67	indication	7	0.104477611940299	1	1	1	1	0	0
6215	C0559546	ADVERSE REACTIONS	18	indication	1	0.0555555555555556	2	2	2	2		0
1176	C0856543	keratosis palmaris	42	indication	9	0.214285714285714	1	1	1	1	0	0
3467	C0037278	skin infections	26	indication	7	0.269230769230769	1	1	1	1	0	0
2477	C0919568	impatience	28	indication	24	0.857142857142857	1	1	1	1	0	0
2610	C0022662	Renal function studies	3	indication	3	1	1	1	1	1	0	0
168708	C0025320	menopause	45	indication	13	0.288888888888889	1	1	1	1	0	0
6741	C0023052	laryngeal edema	39	indication	4	0.102564102564103	1	1	1	1	0	0
3724	C0017636	glioblastoma	5	indication	2	0.4	1	1	1	1	0	0
3639	C0033046	pms	67	indication	3	0.0447761194029851	1	1	1	1	0	0
5754	C0043117	Idiopathic thrombocytopenic purpura	67	indication	10	0.149253731343284	1	1	1	1	0	0
5401	C0012797	diuresis	30	indication	17	0.566666666666667	1	1	1	1	0	0
16129672	C0009421	coma	29	indication	9	0.310344827586207	1	1	1	1	0	0
68740	C0948807	hepatic impairment	16	indication	2	0.125	1	1	1	1	0	0
21585658	C0749647	Empiric Therapy	11	indication	2	0.181818181818182	1	1	1	1	0	0
12620	C0019340	herpes	1	indication	1	1	1	1	1	1		0
2131	C0026896	myasthenia gravis	1	indication	1	1	1	1	1	1		0
1548886	C0546953	subacromial bursitis	12	indication	9	0.75	1	1	1	1	0	0
2265	C0003873	rheumatoid arthritis	11	indication	11	1	2	2	2	2	0	0
5426	C0333641	atrophy	14	indication	2	0.142857142857143	1	1	1	1	0	0
3161	C0702166	acne	34	indication	29	0.852941176470588	1	1	1	1	0	0
63009	C1961839	fear	94	indication	22	0.234042553191489	1	1	1	1	0	0
24836902	C0036974	shock	3	indication	2	0.666666666666667	1	1	1	1	0	0
4634	C0600142	hot flushes	45	indication	1	0.0222222222222222	1	1	1	1		0
60852	C0025320	menopause	10	indication	6	0.6	1	1	1	1	0	0
5430	C0302295	eruptions	3	indication	3	1	1	1	1	1	0	0
4205	C0028768	OCD	59	indication	1	0.0169491525423729	2	2	2	2		0
5362123	C0085580	essential hypertension	20	indication	3	0.15	1	1	1	1	0	0
5161	C0029408	osteoarthritis	6	indication	6	1	1	1	1	1	0	0
4763	C0018801	heart failure	4	indication	1	0.25	1	1	1	1		0
5280962	C0026936	Mycoplasma	6	indication	6	1	1	1	1	1	0	0
2907	C0039584	testis disorder	9	indication	1	0.111111111111111	1	1	1	1		0
3105	C0037763	spasm	2	indication	1	0.5	1	1	1	1		0
150610	C0206172	diabetic foot	12	indication	7	0.583333333333333	1	1	1	1	0	0
2907	C0948216	Adenocarcinoma of the ovary	9	indication	1	0.111111111111111	1	1	1	1		0
5215	C0021051	immunodeficiency	1	indication	1	1	2	2	2	2		0
5280483	C0020640	hypoprothrombinemia	12	indication	9	0.75	1	4	2.11111111111111	2	0.781735959970572	0
6337614	C0520904	postoperative nausea	5	indication	2	0.4	2	2	2	2	0	0
5754	C0013604	edema	67	indication	3	0.0447761194029851	1	1	1	1	0	0
5472	C0001824	agranulocytosis	4	indication	4	1	1	1	1	1	0	0
7699	C0010200	cough	25	indication	25	1	1	1	1	1	0	0
2678	C0263338	chronic urticaria	25	indication	11	0.44	1	1	1	1	0	0
3032	C1306068	after cataract	66	indication	1	0.0151515151515152	1	1	1	1		0
3676	C0011334	tooth caries	81	indication	5	0.0617283950617284	1	1	1	1	0	0
5904	C0014736	Erysipelothrix	8	indication	5	0.625	1	1	1	1	0	0
6741	C0018099	gout	39	indication	6	0.153846153846154	1	1	1	1	0	0
5825	C0033975	psychosis	16	indication	7	0.4375	1	1	1	1	0	0
125017	C0024517	major depressive episode	3	indication	3	1	1	1	1	1	0	0
5479529	C0007860	cervicitis	34	indication	4	0.117647058823529	1	1	1	1	0	0
123606	C0751466	phonophobia	6	indication	3	0.5	1	1	1	1	0	0
5245	C0877248	adverse events	17	indication	2	0.117647058823529	3	3	3	3	0	0
2770	C0006142	breast cancer	5	indication	1	0.2	1	1	1	1		0
31703	C0018802	congestive heart failure	15	indication	1	0.0666666666666667	2	2	2	2		0
29029	C0227791	vaginal discharge	85	indication	9	0.105882352941176	1	1	1	1	0	0
31703	C0684321	regression	15	indication	8	0.533333333333333	1	1	1	1	0	0
5245	C0333641	atrophy	17	indication	1	0.0588235294117647	1	1	1	1		0
19090	C0014130	Endocrine Disorders	13	indication	1	0.0769230769230769	1	1	1	1		0
2082	C0473878	pork tapeworm	2	indication	2	1	1	1	1	1	0	0
2972	C0282193	iron overload	1	indication	1	1	1	1	1	1		0
29029	C0243001	abdominal abscess	85	indication	39	0.458823529411765	1	1	1	1	0	0
43815	C0010520	cyanosis	95	indication	1	0.0105263157894737	1	1	1	1		0
31703	C2242826	myeloblastic leukemia	15	indication	8	0.533333333333333	1	1	1	1	0	0
2141	C0149925	small cell lung cancer	6	indication	2	0.333333333333333	1	1	1	1	0	0
5280962	C0040592	Trachoma	6	indication	6	1	1	1	1	1	0	0
21585658	C0014118	endocarditis	11	indication	2	0.181818181818182	1	2	1.5	2	0.707106781186548	0.5
6918558	C0021167	incontinence	3	indication	3	1	1	1	1	1	0	0
15541	C0018081	gonorrhea	1	indication	1	1	1	1	1	1		0
9875401	C0040053	thrombosis	1	indication	1	1	2	2	2	2		0
174174	C0549427	muscarinic effects	19	indication	2	0.105263157894737	1	1	1	1	0	0
19090	C0022658	nephropathy	13	indication	1	0.0769230769230769	1	1	1	1		0
156391	C0234238	aches	70	indication	11	0.157142857142857	1	1	1	1	0	0
5035	C0029456	osteoporosis	4	indication	4	1	1	2	1.75	2	0.5	0.25
2140	C0036454	visual field defect	15	indication	1	0.0666666666666667	2	2	2	2		0
2913	C2607914	allergic rhinitis	12	indication	12	1	1	2	1.66666666666667	2	0.492365963917331	1
3767	C0700509	chronic peptic ulcer	18	indication	12	0.666666666666667	1	1	1	1	0	0
3948	C0749647	Empiric Therapy	6	indication	6	1	1	2	1.66666666666667	2	0.516397779494322	0.75
2662	C0687133	Interactions	30	indication	2	0.0666666666666667	3	3	3	3	0	0
43815	C0476273	respiratory distress	95	indication	1	0.0105263157894737	1	1	1	1		0
2723601	C0027651	tumor	6	indication	5	0.833333333333333	2	2	2	2	0	0
2578	C0024299	lymphoma	6	indication	3	0.5	1	1	1	1	0	0
4485	C0520886	ST segment elevation	27	indication	18	0.666666666666667	1	1	1	1	0	0
19648	C0021311	infection	2	indication	2	1	2	2	2	2	0	0
3278	C0023890	cirrhosis	4	indication	3	0.75	1	1	1	1	0	0
206	C0019080	hemorrhage	38	indication	1	0.0263157894736842	1	1	1	1		0
3467	C0005741	blepharitis	26	indication	10	0.384615384615385	1	1	1	1	0	0
63009	C0235240	pounding heart	94	indication	22	0.234042553191489	1	1	1	1	0	0
3767	C0023418	leukemia	18	indication	13	0.722222222222222	1	1	1	1	0	0
39042	C0021308	infarction	1	indication	1	1	1	1	1	1		0
5281011	C0009770	Inclusion conjunctivitis	38	indication	18	0.473684210526316	1	1	1	1	0	0
6533629	C0025289	meningitis	3	indication	3	1	2	2	2	2	0	0
5479537	C0021400	flu	13	indication	2	0.153846153846154	1	1	1	1	0	0
2140	C0035078	renal failure	15	indication	1	0.0666666666666667	1	1	1	1		0
160051	C0020473	hyperlipidemia	11	indication	3	0.272727272727273	2	2	2	2	0	0
62959	C0000817	septic abortion	1	indication	1	1	1	1	1	1		0
37768	C0684256	Bacterial Septicemia	2	indication	2	1	1	1	1	1	0	0
5481173	C0030455	pelvic cellulitis	16	indication	11	0.6875	1	1	1	1	0	0
60779	C0278506	Stage III NSCLC	8	indication	6	0.75	1	1	1	1	0	0
28486	C0001807	aggressive	29	indication	20	0.689655172413793	1	1	1	1	0	0
4075	C0221470	unable to swallow	35	indication	1	0.0285714285714286	1	1	1	1		0
